Ozone,Temp,Press,RH,WindDir,WindSpeed,Rainfall,Latitude,Longitude,InstrumentDT,ServerDT,GMTOffset,InstrumentD,InstrumentT,ServerD,ServerT
8.2,71.5,30.094,92,167,0,0,38.632801,-90.269699,8/17/2016 6:12:51,8/17/2016 11:17,-6,8/17/2016,6:12:51,8/17/2016,11:17:45
5.8,71.5,30.097,92,167,0,0,38.632801,-90.269699,8/17/2016 6:27:51,8/17/2016 11:32,-6,8/17/2016,6:27:51,8/17/2016,11:32:42
3.8,71.4,30.102,92,167,0,0,38.632801,-90.269699,8/17/2016 6:42:51,8/17/2016 11:47,-6,8/17/2016,6:42:51,8/17/2016,11:47:42
2.9,71.3,30.1,92,167,0,0,38.632801,-90.269699,8/17/2016 6:57:51,8/17/2016 12:02,-6,8/17/2016,6:57:51,8/17/2016,12:02:42
4.3,71.3,30.112,92,167,0,0,38.632801,-90.269699,8/17/2016 7:12:51,8/17/2016 12:17,-6,8/17/2016,7:12:51,8/17/2016,12:17:41
3.9,71.3,30.116,92,167,0,0,38.632801,-90.269699,8/17/2016 7:27:51,8/17/2016 12:32,-6,8/17/2016,7:27:51,8/17/2016,12:32:42
4.6,71.4,30.119,92,167,0,0,38.632801,-90.269699,8/17/2016 7:42:50,8/17/2016 12:47,-6,8/17/2016,7:42:50,8/17/2016,12:47:41
5.1,71.4,30.12,92,167,0,0,38.632801,-90.269699,8/17/2016 7:57:50,8/17/2016 13:02,-6,8/17/2016,7:57:50,8/17/2016,13:02:41
4.6,71.6,30.131,92,167,0,0,38.632801,-90.269699,8/17/2016 8:12:50,8/17/2016 13:17,-6,8/17/2016,8:12:50,8/17/2016,13:17:41
5.3,71.7,30.142,92,167,0,0,38.632801,-90.269699,8/17/2016 8:27:50,8/17/2016 13:32,-6,8/17/2016,8:27:50,8/17/2016,13:32:41
5.1,71.8,30.149,91,167,0,0,38.632801,-90.269699,8/17/2016 8:42:50,8/17/2016 13:47,-6,8/17/2016,8:42:50,8/17/2016,13:47:41
4.9,72,30.148,91,167,0,0,38.632801,-90.269699,8/17/2016 8:57:50,8/17/2016 14:02,-6,8/17/2016,8:57:50,8/17/2016,14:02:41
5.1,72.1,30.145,91,167,0,0,38.632801,-90.269699,8/17/2016 9:12:50,8/17/2016 14:17,-6,8/17/2016,9:12:50,8/17/2016,14:17:41
5,72.4,30.143,91,167,0,0,38.632801,-90.269699,8/17/2016 9:27:50,8/17/2016 14:32,-6,8/17/2016,9:27:50,8/17/2016,14:32:41
5.8,72.7,30.144,91,167,0,0,38.632801,-90.269699,8/17/2016 9:42:50,8/17/2016 14:47,-6,8/17/2016,9:42:50,8/17/2016,14:47:41
6.5,73.1,30.143,90,167,0,0,38.632801,-90.269699,8/17/2016 9:57:50,8/17/2016 15:02,-6,8/17/2016,9:57:50,8/17/2016,15:02:41
9.5,73.6,30.141,90,167,0,0,38.632801,-90.269699,8/17/2016 10:12:50,8/17/2016 15:17,-6,8/17/2016,10:12:50,8/17/2016,15:17:41
10.1,74.2,30.138,89,167,0,0,38.632801,-90.269699,8/17/2016 10:27:50,8/17/2016 15:32,-6,8/17/2016,10:27:50,8/17/2016,15:32:41
13.1,74.9,30.133,88,167,0,0,38.632801,-90.269699,8/17/2016 10:42:50,8/17/2016 15:47,-6,8/17/2016,10:42:50,8/17/2016,15:47:41
11.4,76.4,30.122,85,167,0,0,38.632801,-90.269699,8/17/2016 11:12:50,8/17/2016 16:17,-6,8/17/2016,11:12:50,8/17/2016,16:17:41
16.4,77.2,30.119,83,167,0,0,38.632801,-90.269699,8/17/2016 11:27:50,8/17/2016 16:32,-6,8/17/2016,11:27:50,8/17/2016,16:32:41
17.6,77.8,30.119,83,167,0,0,38.632801,-90.269699,8/17/2016 11:42:50,8/17/2016 16:47,-6,8/17/2016,11:42:50,8/17/2016,16:47:41
19,78.3,30.113,80,167,0,0,38.632801,-90.269699,8/17/2016 11:57:50,8/17/2016 17:02,-6,8/17/2016,11:57:50,8/17/2016,17:02:41
21.5,79,30.105,77,167,0,0,38.632801,-90.269699,8/17/2016 12:12:50,8/17/2016 17:17,-6,8/17/2016,12:12:50,8/17/2016,17:17:41
25.9,80,30.102,77,167,0,0,38.632801,-90.269699,8/17/2016 12:27:50,8/17/2016 17:32,-6,8/17/2016,12:27:50,8/17/2016,17:32:41
27.7,80.6,30.101,72,167,0,0,38.632801,-90.269699,8/17/2016 12:42:50,8/17/2016 17:47,-6,8/17/2016,12:42:50,8/17/2016,17:47:41
33.5,81.3,30.096,72,167,0,0,38.632801,-90.269699,8/17/2016 12:57:50,8/17/2016 18:02,-6,8/17/2016,12:57:50,8/17/2016,18:02:43
32.5,81.9,30.092,70,167,0,0,38.632801,-90.269699,8/17/2016 13:12:50,8/17/2016 18:17,-6,8/17/2016,13:12:50,8/17/2016,18:17:41
36.4,82.7,30.085,70,167,0,0,38.632801,-90.269699,8/17/2016 13:27:50,8/17/2016 18:32,-6,8/17/2016,13:27:50,8/17/2016,18:32:40
38.1,84.4,30.082,67,167,0,0.01,38.632801,-90.269699,8/17/2016 13:42:50,8/17/2016 18:47,-6,8/17/2016,13:42:50,8/17/2016,18:47:41
39.2,86.6,30.074,65,167,0,0.01,38.632801,-90.269699,8/17/2016 13:57:50,8/17/2016 19:02,-6,8/17/2016,13:57:50,8/17/2016,19:02:40
46,88.5,30.071,59,84,0,0.01,38.632801,-90.269699,8/17/2016 14:12:50,8/17/2016 19:17,-6,8/17/2016,14:12:50,8/17/2016,19:17:41
43.1,90.2,30.07,55,70,0,0.01,38.632801,-90.269699,8/17/2016 14:27:50,8/17/2016 19:32,-6,8/17/2016,14:27:50,8/17/2016,19:32:40
38.2,90.8,30.069,52,73,0,0.01,38.632801,-90.269699,8/17/2016 14:42:50,8/17/2016 19:47,-6,8/17/2016,14:42:50,8/17/2016,19:47:40
39,91,30.06,51,65,0,0.01,38.632801,-90.269699,8/17/2016 14:57:50,8/17/2016 20:02,-6,8/17/2016,14:57:50,8/17/2016,20:02:40
39.8,92.3,30.057,50,68,0,0.01,38.632801,-90.269699,8/17/2016 15:12:50,8/17/2016 20:17,-6,8/17/2016,15:12:50,8/17/2016,20:17:40
40.4,93.4,30.051,48,68,0,0.01,38.632801,-90.269699,8/17/2016 15:27:50,8/17/2016 20:32,-6,8/17/2016,15:27:50,8/17/2016,20:32:40
48.9,93.6,30.048,52,225,0,0.01,38.632801,-90.269699,8/17/2016 15:42:50,8/17/2016 20:47,-6,8/17/2016,15:42:50,8/17/2016,20:47:40
48.4,94.8,30.049,50,198,0,0.01,38.632801,-90.269699,8/17/2016 15:57:50,8/17/2016 21:02,-6,8/17/2016,15:57:50,8/17/2016,21:02:40
48.4,95.4,30.045,47,198,0,0.01,38.632801,-90.269699,8/17/2016 16:12:50,8/17/2016 21:17,-6,8/17/2016,16:12:50,8/17/2016,21:17:40
47.8,95.9,30.041,47,198,0,0.01,38.632801,-90.269699,8/17/2016 16:27:50,8/17/2016 21:32,-6,8/17/2016,16:27:50,8/17/2016,21:32:40
46.4,97.4,30.041,44,196,0,0.01,38.632801,-90.269699,8/17/2016 16:42:50,8/17/2016 21:47,-6,8/17/2016,16:42:50,8/17/2016,21:47:40
45.9,98.9,30.044,41,196,0,0.01,38.632801,-90.269699,8/17/2016 16:57:50,8/17/2016 22:02,-6,8/17/2016,16:57:50,8/17/2016,22:02:40
39.7,97.8,30.045,41,196,0,0.01,38.632801,-90.269699,8/17/2016 17:12:50,8/17/2016 22:17,-6,8/17/2016,17:12:50,8/17/2016,22:17:40
37.1,95.2,30.041,44,196,0,0.01,38.632801,-90.269699,8/17/2016 17:27:50,8/17/2016 22:32,-6,8/17/2016,17:27:50,8/17/2016,22:32:40
38.1,94.2,30.04,45,196,0,0.01,38.632801,-90.269699,8/17/2016 17:42:50,8/17/2016 22:47,-6,8/17/2016,17:42:50,8/17/2016,22:47:40
38.3,94.3,30.04,46,196,0,0.01,38.632801,-90.269699,8/17/2016 17:57:50,8/17/2016 23:02,-6,8/17/2016,17:57:50,8/17/2016,23:02:40
36.2,95.3,30.036,45,196,0,0.01,38.632801,-90.269699,8/17/2016 18:12:50,8/17/2016 23:17,-6,8/17/2016,18:12:50,8/17/2016,23:17:40
35.1,96,30.037,44,196,0,0.01,38.632801,-90.269699,8/17/2016 18:27:50,8/17/2016 23:32,-6,8/17/2016,18:27:50,8/17/2016,23:32:40
34.9,95.8,30.037,45,196,0,0.01,38.632801,-90.269699,8/17/2016 18:42:50,8/17/2016 23:47,-6,8/17/2016,18:42:50,8/17/2016,23:47:40
34.5,95.4,30.039,46,196,0,0.01,38.632801,-90.269699,8/17/2016 18:57:50,8/18/2016 0:02,-6,8/17/2016,18:57:50,8/18/2016,0:02:40
34,93.7,30.038,48,196,0,0.01,38.632801,-90.269699,8/17/2016 19:12:50,8/18/2016 0:17,-6,8/17/2016,19:12:50,8/18/2016,0:17:40
33.4,91.3,30.041,51,196,0,0.01,38.632801,-90.269699,8/17/2016 19:27:50,8/18/2016 0:32,-6,8/17/2016,19:27:50,8/18/2016,0:32:40
34.7,89.5,30.042,54,196,0,0.01,38.632801,-90.269699,8/17/2016 19:42:50,8/18/2016 0:47,-6,8/17/2016,19:42:50,8/18/2016,0:47:40
36.3,87.5,30.048,58,196,0,0.01,38.632801,-90.269699,8/17/2016 19:57:50,8/18/2016 1:02,-6,8/17/2016,19:57:50,8/18/2016,1:02:40
38.7,85.8,30.051,62,196,0,0.01,38.632801,-90.269699,8/17/2016 20:12:50,8/18/2016 1:17,-6,8/17/2016,20:12:50,8/18/2016,1:17:40
42.8,84.3,30.055,67,217,0,0.01,38.632801,-90.269699,8/17/2016 20:27:50,8/18/2016 1:32,-6,8/17/2016,20:27:50,8/18/2016,1:32:40
38.3,82.8,30.055,71,217,0,0.01,38.632801,-90.269699,8/17/2016 20:42:50,8/18/2016 1:47,-6,8/17/2016,20:42:50,8/18/2016,1:47:40
36.4,81.8,30.059,73,217,0,0.01,38.632801,-90.269699,8/17/2016 20:57:50,8/18/2016 2:02,-6,8/17/2016,20:57:50,8/18/2016,2:02:40
31.9,81.1,30.063,75,217,0,0.01,38.632801,-90.269699,8/17/2016 21:12:50,8/18/2016 2:17,-6,8/17/2016,21:12:50,8/18/2016,2:17:39
28,80.5,30.069,76,217,0,0.01,38.632801,-90.269699,8/17/2016 21:27:50,8/18/2016 2:32,-6,8/17/2016,21:27:50,8/18/2016,2:32:39
26.8,80,30.071,77,214,0,0.01,38.632801,-90.269699,8/17/2016 21:42:50,8/18/2016 2:47,-6,8/17/2016,21:42:50,8/18/2016,2:47:40
24.8,79.5,30.072,78,214,0,0.01,38.632801,-90.269699,8/17/2016 21:57:50,8/18/2016 3:02,-6,8/17/2016,21:57:50,8/18/2016,3:02:39
23.7,79.1,30.076,78,214,0,0.01,38.632801,-90.269699,8/17/2016 22:12:50,8/18/2016 3:17,-6,8/17/2016,22:12:50,8/18/2016,3:17:39
21.8,78.8,30.075,78,214,0,0.01,38.632801,-90.269699,8/17/2016 22:27:50,8/18/2016 3:32,-6,8/17/2016,22:27:50,8/18/2016,3:32:39
19.8,78.5,30.077,78,214,0,0.01,38.632801,-90.269699,8/17/2016 22:42:50,8/18/2016 3:47,-6,8/17/2016,22:42:50,8/18/2016,3:47:39
20.6,78.2,30.073,78,214,0,0.01,38.632801,-90.269699,8/17/2016 22:57:50,8/18/2016 4:02,-6,8/17/2016,22:57:50,8/18/2016,4:02:39
19.8,77.9,30.076,79,214,0,0.01,38.632801,-90.269699,8/17/2016 23:12:50,8/18/2016 4:17,-6,8/17/2016,23:12:50,8/18/2016,4:17:39
18.3,77.6,30.078,80,214,0,0.01,38.632801,-90.269699,8/17/2016 23:27:50,8/18/2016 4:32,-6,8/17/2016,23:27:50,8/18/2016,4:32:39
17.3,77.4,30.08,81,214,0,0.01,38.632801,-90.269699,8/17/2016 23:42:50,8/18/2016 4:47,-6,8/17/2016,23:42:50,8/18/2016,4:47:39
12.4,77.2,30.084,82,214,0,0.01,38.632801,-90.269699,8/17/2016 23:57:50,8/18/2016 5:02,-6,8/17/2016,23:57:50,8/18/2016,5:02:39
16.2,77,30.084,82,214,0,0,38.632801,-90.269699,8/18/2016 0:12:50,8/18/2016 5:17,-6,8/18/2016,0:12:50,8/18/2016,5:17:40
13.6,76.8,30.085,83,214,0,0,38.632801,-90.269699,8/18/2016 0:27:50,8/18/2016 5:32,-6,8/18/2016,0:27:50,8/18/2016,5:32:39
12.1,76.6,30.083,83,214,0,0,38.632801,-90.269699,8/18/2016 0:42:50,8/18/2016 5:47,-6,8/18/2016,0:42:50,8/18/2016,5:47:39
12.1,76.4,30.081,84,214,0,0,38.632801,-90.269699,8/18/2016 0:57:50,8/18/2016 6:02,-6,8/18/2016,0:57:50,8/18/2016,6:02:39
8.5,76.3,30.08,84,214,0,0,38.632801,-90.269699,8/18/2016 1:12:50,8/18/2016 6:17,-6,8/18/2016,1:12:50,8/18/2016,6:17:39
9.5,76.1,30.075,85,214,0,0,38.632801,-90.269699,8/18/2016 1:27:50,8/18/2016 6:32,-6,8/18/2016,1:27:50,8/18/2016,6:32:39
8.7,76,30.075,85,214,0,0,38.632801,-90.269699,8/18/2016 1:42:50,8/18/2016 6:47,-6,8/18/2016,1:42:50,8/18/2016,6:47:39
8,75.8,30.074,86,214,0,0,38.632801,-90.269699,8/18/2016 1:57:50,8/18/2016 7:02,-6,8/18/2016,1:57:50,8/18/2016,7:02:39
8.7,75.6,30.073,86,214,0,0,38.632801,-90.269699,8/18/2016 2:12:50,8/18/2016 7:17,-6,8/18/2016,2:12:50,8/18/2016,7:17:39
6.1,75.4,30.071,87,214,0,0,38.632801,-90.269699,8/18/2016 2:27:50,8/18/2016 7:32,-6,8/18/2016,2:27:50,8/18/2016,7:32:39
5.5,75.3,30.064,87,214,0,0,38.632801,-90.269699,8/18/2016 2:42:50,8/18/2016 7:47,-6,8/18/2016,2:42:50,8/18/2016,7:47:39
5.9,75.1,30.064,88,214,0,0,38.632801,-90.269699,8/18/2016 2:57:50,8/18/2016 8:02,-6,8/18/2016,2:57:50,8/18/2016,8:02:39
6.3,74.9,30.064,88,214,0,0,38.632801,-90.269699,8/18/2016 3:12:50,8/18/2016 8:17,-6,8/18/2016,3:12:50,8/18/2016,8:17:39
4.9,74.8,30.063,88,214,0,0,38.632801,-90.269699,8/18/2016 3:27:50,8/18/2016 8:32,-6,8/18/2016,3:27:50,8/18/2016,8:32:39
5.3,74.6,30.06,89,214,0,0,38.632801,-90.269699,8/18/2016 3:42:50,8/18/2016 8:47,-6,8/18/2016,3:42:50,8/18/2016,8:47:38
7.2,74.5,30.056,89,214,0,0,38.632801,-90.269699,8/18/2016 3:57:50,8/18/2016 9:02,-6,8/18/2016,3:57:50,8/18/2016,9:02:38
7.6,74.4,30.054,89,214,0,0,38.632801,-90.269699,8/18/2016 4:12:50,8/18/2016 9:17,-6,8/18/2016,4:12:50,8/18/2016,9:17:38
6.5,74.3,30.053,89,214,0,0,38.632801,-90.269699,8/18/2016 4:27:50,8/18/2016 9:32,-6,8/18/2016,4:27:50,8/18/2016,9:32:38
4.7,74.1,30.05,89,214,0,0,38.632801,-90.269699,8/18/2016 4:42:50,8/18/2016 9:47,-6,8/18/2016,4:42:50,8/18/2016,9:47:38
4.7,74,30.051,89,214,0,0,38.632801,-90.269699,8/18/2016 4:57:50,8/18/2016 10:02,-6,8/18/2016,4:57:50,8/18/2016,10:02:38
2.8,73.8,30.052,90,214,0,0,38.632801,-90.269699,8/18/2016 5:12:50,8/18/2016 10:17,-6,8/18/2016,5:12:50,8/18/2016,10:17:38
4.9,73.7,30.055,90,214,0,0,38.632801,-90.269699,8/18/2016 5:27:50,8/18/2016 10:32,-6,8/18/2016,5:27:50,8/18/2016,10:32:38
5.2,73.6,30.057,90,214,0,0,38.632801,-90.269699,8/18/2016 5:42:50,8/18/2016 10:47,-6,8/18/2016,5:42:50,8/18/2016,10:47:38
4.9,73.5,30.057,90,214,0,0,38.632801,-90.269699,8/18/2016 5:57:50,8/18/2016 11:02,-6,8/18/2016,5:57:50,8/18/2016,11:02:38
4.1,73.4,30.061,90,214,0,0,38.632801,-90.269699,8/18/2016 6:12:50,8/18/2016 11:17,-6,8/18/2016,6:12:50,8/18/2016,11:17:38
2.8,73.3,30.064,90,214,0,0,38.632801,-90.269699,8/18/2016 6:27:50,8/18/2016 11:32,-6,8/18/2016,6:27:50,8/18/2016,11:32:38
2.8,73.2,30.065,90,214,0,0,38.632801,-90.269699,8/18/2016 6:42:50,8/18/2016 11:47,-6,8/18/2016,6:42:50,8/18/2016,11:47:38
2.3,73.2,30.07,90,214,0,0,38.632801,-90.269699,8/18/2016 6:57:50,8/18/2016 12:02,-6,8/18/2016,6:57:50,8/18/2016,12:02:38
2.3,73.2,30.071,91,214,0,0,38.632801,-90.269699,8/18/2016 7:12:50,8/18/2016 12:17,-6,8/18/2016,7:12:50,8/18/2016,12:17:38
3,73.3,30.073,90,214,0,0,38.632801,-90.269699,8/18/2016 7:27:50,8/18/2016 12:32,-6,8/18/2016,7:27:50,8/18/2016,12:32:38
3.7,73.6,30.076,91,214,0,0,38.632801,-90.269699,8/18/2016 7:42:50,8/18/2016 12:47,-6,8/18/2016,7:42:50,8/18/2016,12:47:38
4.9,73.8,30.076,90,214,0,0,38.632801,-90.269699,8/18/2016 7:57:50,8/18/2016 13:02,-6,8/18/2016,7:57:50,8/18/2016,13:02:38
6,74.2,30.075,89,214,0,0,38.632801,-90.269699,8/18/2016 8:12:50,8/18/2016 13:17,-6,8/18/2016,8:12:50,8/18/2016,13:17:38
6.4,74.6,30.076,88,214,0,0,38.632801,-90.269699,8/18/2016 8:27:50,8/18/2016 13:32,-6,8/18/2016,8:27:50,8/18/2016,13:32:38
8.9,74.8,30.074,88,214,0,0,38.632801,-90.269699,8/18/2016 8:42:50,8/18/2016 13:47,-6,8/18/2016,8:42:50,8/18/2016,13:47:38
9.7,75.3,30.072,87,214,0,0,38.632801,-90.269699,8/18/2016 8:57:50,8/18/2016 14:02,-6,8/18/2016,8:57:50,8/18/2016,14:02:38
12.7,75.6,30.07,86,218,0,0.01,38.632801,-90.269699,8/18/2016 9:12:50,8/18/2016 14:17,-6,8/18/2016,9:12:50,8/18/2016,14:17:37
15.4,76.2,30.064,84,218,0,0.01,38.632801,-90.269699,8/18/2016 9:27:50,8/18/2016 14:32,-6,8/18/2016,9:27:50,8/18/2016,14:32:38
18.7,76.5,30.064,83,218,0,0.01,38.632801,-90.269699,8/18/2016 9:42:50,8/18/2016 14:47,-6,8/18/2016,9:42:50,8/18/2016,14:47:37
21.5,77.5,30.06,80,95,0,0.01,38.632801,-90.269699,8/18/2016 9:57:50,8/18/2016 15:02,-6,8/18/2016,9:57:50,8/18/2016,15:02:38
24,78.4,30.058,78,181,0,0.01,38.632801,-90.269699,8/18/2016 10:12:50,8/18/2016 15:17,-6,8/18/2016,10:12:50,8/18/2016,15:17:37
27.5,78.6,30.055,76,181,0,0.01,38.632801,-90.269699,8/18/2016 10:27:50,8/18/2016 15:32,-6,8/18/2016,10:27:50,8/18/2016,15:32:37
29.2,83.4,30.05,68,257,0,0.01,38.632801,-90.269699,8/18/2016 10:42:50,8/18/2016 15:47,-6,8/18/2016,10:42:50,8/18/2016,15:47:37
31.2,83.8,30.049,66,281,2,0.01,38.632801,-90.269699,8/18/2016 10:57:50,8/18/2016 16:02,-6,8/18/2016,10:57:50,8/18/2016,16:02:37
31.5,84.9,30.049,64,273,1,0.01,38.632801,-90.269699,8/18/2016 11:12:50,8/18/2016 16:17,-6,8/18/2016,11:12:50,8/18/2016,16:17:37
33.1,84.9,30.046,64,211,1,0.01,38.632801,-90.269699,8/18/2016 11:27:50,8/18/2016 16:32,-6,8/18/2016,11:27:50,8/18/2016,16:32:37
33.9,85.9,30.043,62,275,2,0.01,38.632801,-90.269699,8/18/2016 11:42:50,8/18/2016 16:47,-6,8/18/2016,11:42:50,8/18/2016,16:47:37
34.4,86.2,30.041,60,289,2,0.01,38.632801,-90.269699,8/18/2016 11:57:50,8/18/2016 17:02,-6,8/18/2016,11:57:50,8/18/2016,17:02:37
34.6,86.7,30.039,59,260,4,0.01,38.632801,-90.269699,8/18/2016 12:12:50,8/18/2016 17:17,-6,8/18/2016,12:12:50,8/18/2016,17:17:37
33.3,87.9,30.041,59,210,2,0.01,38.632801,-90.269699,8/18/2016 12:27:50,8/18/2016 17:32,-6,8/18/2016,12:27:50,8/18/2016,17:32:37
28.4,88.3,30.039,57,207,3,0.01,38.632801,-90.269699,8/18/2016 12:42:50,8/18/2016 17:47,-6,8/18/2016,12:42:50,8/18/2016,17:47:37
27.5,89,30.036,57,122,3,0.01,38.632801,-90.269699,8/18/2016 12:57:50,8/18/2016 18:02,-6,8/18/2016,12:57:50,8/18/2016,18:02:37
28.2,88.6,30.033,57,150,3,0.01,38.632801,-90.269699,8/18/2016 13:12:50,8/18/2016 18:17,-6,8/18/2016,13:12:50,8/18/2016,18:17:37
34.5,88.8,30.034,57,263,3,0.01,38.632801,-90.269699,8/18/2016 13:27:50,8/18/2016 18:32,-6,8/18/2016,13:27:50,8/18/2016,18:32:37
34.7,89.2,30.031,55,255,3,0.01,38.632801,-90.269699,8/18/2016 13:42:50,8/18/2016 18:47,-6,8/18/2016,13:42:50,8/18/2016,18:47:37
37.8,89.6,30.026,55,259,2,0.01,38.632801,-90.269699,8/18/2016 13:57:50,8/18/2016 19:02,-6,8/18/2016,13:57:50,8/18/2016,19:02:37
42.9,89.2,30.021,57,226,3,0.01,38.632801,-90.269699,8/18/2016 14:12:50,8/18/2016 19:17,-6,8/18/2016,14:12:50,8/18/2016,19:17:37
46.6,88.9,30.013,58,284,3,0.01,38.632801,-90.269699,8/18/2016 14:27:50,8/18/2016 19:32,-6,8/18/2016,14:27:50,8/18/2016,19:32:37
45.7,87.6,30.012,61,250,2,0.01,38.632801,-90.269699,8/18/2016 14:42:50,8/18/2016 19:47,-6,8/18/2016,14:42:50,8/18/2016,19:47:37
43.2,87.7,30.002,59,250,3,0.01,38.632801,-90.269699,8/18/2016 14:57:50,8/18/2016 20:02,-6,8/18/2016,14:57:50,8/18/2016,20:02:37
41.2,89.3,30.003,54,266,4,0.01,38.632801,-90.269699,8/18/2016 15:12:50,8/18/2016 20:17,-6,8/18/2016,15:12:50,8/18/2016,20:17:37
38.6,89.3,29.999,54,276,4,0.01,38.632801,-90.269699,8/18/2016 15:27:50,8/18/2016 20:32,-6,8/18/2016,15:27:50,8/18/2016,20:32:37
35.3,89.6,29.987,55,290,3,0.01,38.632801,-90.269699,8/18/2016 15:42:50,8/18/2016 20:47,-6,8/18/2016,15:42:50,8/18/2016,20:47:37
33.3,90.8,29.986,52,210,2,0.01,38.632801,-90.269699,8/18/2016 15:57:50,8/18/2016 21:02,-6,8/18/2016,15:57:50,8/18/2016,21:02:37
32.7,90.7,29.983,52,90,2,0.01,38.632801,-90.269699,8/18/2016 16:12:50,8/18/2016 21:17,-6,8/18/2016,16:12:50,8/18/2016,21:17:37
31.4,89.8,29.979,53,311,2,0.01,38.632801,-90.269699,8/18/2016 16:27:50,8/18/2016 21:32,-6,8/18/2016,16:27:50,8/18/2016,21:32:37
36.2,90.7,29.98,52,271,2,0.01,38.632801,-90.269699,8/18/2016 16:42:50,8/18/2016 21:47,-6,8/18/2016,16:42:50,8/18/2016,21:47:37
36.4,90.7,29.976,53,296,2,0.01,38.632801,-90.269699,8/18/2016 16:57:50,8/18/2016 22:02,-6,8/18/2016,16:57:50,8/18/2016,22:02:36
35.6,90.4,29.971,54,260,2,0.01,38.632801,-90.269699,8/18/2016 17:12:50,8/18/2016 22:17,-6,8/18/2016,17:12:50,8/18/2016,22:17:36
35.9,90.4,29.966,54,264,2,0.01,38.632801,-90.269699,8/18/2016 17:27:50,8/18/2016 22:32,-6,8/18/2016,17:27:50,8/18/2016,22:32:38
35.1,89.8,29.964,55,241,2,0.01,38.632801,-90.269699,8/18/2016 17:42:50,8/18/2016 22:47,-6,8/18/2016,17:42:50,8/18/2016,22:47:36
34.3,88,29.963,59,212,2,0.01,38.632801,-90.269699,8/18/2016 17:57:50,8/18/2016 23:02,-6,8/18/2016,17:57:50,8/18/2016,23:02:36
33.9,87.1,29.958,63,180,2,0.01,38.632801,-90.269699,8/18/2016 18:12:50,8/18/2016 23:17,-6,8/18/2016,18:12:50,8/18/2016,23:17:36
34.2,86.8,29.952,64,293,3,0.01,38.632801,-90.269699,8/18/2016 18:27:50,8/18/2016 23:32,-6,8/18/2016,18:27:50,8/18/2016,23:32:36
32.2,87.2,29.948,64,205,2,0.01,38.632801,-90.269699,8/18/2016 18:42:50,8/18/2016 23:47,-6,8/18/2016,18:42:50,8/18/2016,23:47:36
28.8,86.8,29.95,66,179,3,0.01,38.632801,-90.269699,8/18/2016 18:57:50,8/19/2016 0:02,-6,8/18/2016,18:57:50,8/19/2016,0:02:36
22.8,85.6,29.948,68,207,2,0.01,38.632801,-90.269699,8/18/2016 19:12:50,8/19/2016 0:17,-6,8/18/2016,19:12:50,8/19/2016,0:17:36
21.3,84.9,29.945,69,142,2,0.01,38.632801,-90.269699,8/18/2016 19:27:50,8/19/2016 0:32,-6,8/18/2016,19:27:50,8/19/2016,0:32:36
17.6,83.9,29.949,72,277,2,0.01,38.632801,-90.269699,8/18/2016 19:42:50,8/19/2016 0:47,-6,8/18/2016,19:42:50,8/19/2016,0:47:36
15.8,83.3,29.946,73,233,2,0.01,38.632801,-90.269699,8/18/2016 19:57:50,8/19/2016 1:02,-6,8/18/2016,19:57:50,8/19/2016,1:02:36
15.6,82.8,29.95,74,269,2,0.01,38.632801,-90.269699,8/18/2016 20:12:50,8/19/2016 1:17,-6,8/18/2016,20:12:50,8/19/2016,1:17:36
16.1,82.5,29.955,75,188,1,0.01,38.632801,-90.269699,8/18/2016 20:27:50,8/19/2016 1:32,-6,8/18/2016,20:27:50,8/19/2016,1:32:36
17,81.9,29.96,75,198,1,0.01,38.632801,-90.269699,8/18/2016 20:42:50,8/19/2016 1:47,-6,8/18/2016,20:42:50,8/19/2016,1:47:36
17.2,81.5,29.961,76,191,2,0.01,38.632801,-90.269699,8/18/2016 20:57:50,8/19/2016 2:02,-6,8/18/2016,20:57:50,8/19/2016,2:02:36
15.2,81.1,29.966,77,183,1,0.01,38.632801,-90.269699,8/18/2016 21:12:50,8/19/2016 2:17,-6,8/18/2016,21:12:50,8/19/2016,2:17:36
14.4,80.7,29.973,78,225,1,0.01,38.632801,-90.269699,8/18/2016 21:27:50,8/19/2016 2:32,-6,8/18/2016,21:27:50,8/19/2016,2:32:36
10.7,80.5,29.977,79,266,1,0.01,38.632801,-90.269699,8/18/2016 21:42:50,8/19/2016 2:47,-6,8/18/2016,21:42:50,8/19/2016,2:47:36
9.5,80.2,29.981,79,186,1,0.01,38.632801,-90.269699,8/18/2016 21:57:50,8/19/2016 3:02,-6,8/18/2016,21:57:50,8/19/2016,3:02:36
9.1,79.8,29.981,80,215,1,0.01,38.632801,-90.269699,8/18/2016 22:12:50,8/19/2016 3:17,-6,8/18/2016,22:12:50,8/19/2016,3:17:36
8.7,79.5,29.982,80,225,1,0.01,38.632801,-90.269699,8/18/2016 22:27:50,8/19/2016 3:32,-6,8/18/2016,22:27:50,8/19/2016,3:32:36
6.1,79,29.985,82,165,1,0.01,38.632801,-90.269699,8/18/2016 22:42:50,8/19/2016 3:47,-6,8/18/2016,22:42:50,8/19/2016,3:47:36
6.9,78.6,29.982,83,285,1,0.01,38.632801,-90.269699,8/18/2016 22:57:50,8/19/2016 4:02,-6,8/18/2016,22:57:50,8/19/2016,4:02:36
