"","Rdate","Ozone","Temp","Pressure","RH","WindDir","WindSpeed.mph.","Rainfall","VPD","site"
"8351",2015-05-25 19:00:00,30.925,78.55,29.89825,71.25,163.5,3.25,0,9.59638892423306,3
"8362",2015-05-25 20:00:00,29.9,76.475,29.91425,75.25,162.5,2.75,0,7.71286700238126,3
"8372",2015-05-25 21:00:00,28.225,74.975,29.92375,79,162,3.25,0,6.22567236932289,3
"8382",2015-05-25 22:00:00,25.9,73.425,29.924,82.75,162,2.25,0,4.85697620897076,3
"8392",2015-05-25 23:00:00,28.025,73.05,29.91475,84.25,162,3,0,4.37521671305785,3
"8402",2015-05-26 00:00:00,23.3,72.45,29.90125,85.75,163.25,2.5,0,3.87884963436385,3
"8412",2015-05-26 01:00:00,21.85,72.075,29.8825,86.75,163,3.25,0,3.561228491346,3
"8422",2015-05-26 02:00:00,20.65,72.175,29.86075,87,162,3.25,0,3.50558900429987,3
"8432",2015-05-26 03:00:00,17.625,72,29.842,88.25,161.25,2.75,0,3.15004772529219,3
"8442",2015-05-26 04:00:00,18.975,71.625,29.82475,87.75,160.75,2.5,0,3.24064195720483,3
"8452",2015-05-26 05:00:00,16.2,71.85,29.81,89,160,2.5,0,2.9338468251656,3
"8462",2015-05-26 07:00:00,33.4,68.8,29.831,87,155,3,0.13,3.12528103151821,3
"8472",2015-05-26 08:00:00,29.475,69.05,29.84375,88,155.75,2.75,0.14,2.91637060120525,3
"8482",2015-05-26 09:00:00,35.7,71.75,29.8415,79.75,155.5,3.25,0.14,5.39355170102112,3
"8492",2015-05-26 10:00:00,42.475,74.4,29.84575,68,155.75,3.75,0.14,9.30877943499659,3
"8502",2015-05-26 11:00:00,44.2,76.025,29.85975,61.25,153.75,4.25,0.14,11.8927980211568,3
"8513",2015-05-26 12:00:00,45.925,76.1,29.8765,59.25,154.75,3.5,0.14,12.53782353086,3
"8522",2015-05-26 13:00:00,44.875,75.675,29.89075,60.5,155,3.5,0.14,11.9897179161368,3
"8532",2015-05-26 14:00:00,44.25,74.675,29.8935,63,155.5,3.5,0.14,10.8673466602027,3
"8542",2015-05-26 15:00:00,42.25,77.1,29.88725,61.25,155.25,2.5,0.14,12.3274250457696,3
"8552",2015-05-26 16:00:00,41.975,78.75,29.8795,57.75,156.25,2.75,0.14,14.1861447076662,3
"8562",2015-05-26 17:00:00,43.75,79.075,29.876,54.5,156.5,3,0.14,15.4379172375241,3
"8571",2015-05-26 18:00:00,43.7,79.325,29.878,55.25,158,2,0.14,15.3104009745422,3
"8581",2015-05-26 19:00:00,40.55,78.275,29.891,57.5,156,2,0.14,14.0698077342481,3
"8591",2015-05-26 20:00:00,39.275,75.25,29.9095,63.5,157.5,1,0.14,10.9247229575275,3
"8602",2015-05-26 21:00:00,34,73.75,29.91925,67.25,159,1.5,0.14,9.31328878063007,3
"8613",2015-05-26 22:00:00,32.275,72.475,29.94675,70.5,160.75,2,0.14,8.04087520186583,3
"8622",2015-05-26 23:00:00,33.15,71.1,29.95,73.5,162.5,1.5,0.14,6.8948642713537,3
"8632",2015-05-27 00:00:00,32.55,70,29.93975,76.5,162,1,0,5.88710599626301,3
"8642",2015-05-27 01:00:00,31.25,69.15,29.93325,78.5,158.5,1.25,0,5.23174242102068,3
"8652",2015-05-27 02:00:00,33.1,68.75,29.94975,80.5,156.5,1,0,4.68033600727372,3
"8662",2015-05-27 03:00:00,31.8,68.225,29.95325,82.5,156.5,1,0,4.12596961018928,3
"8672",2015-05-27 04:00:00,31.1,67.85,29.96175,84.5,156.5,0.75,0,3.60690534881893,3
"8682",2015-05-27 05:00:00,28.3333333333333,68.1,29.9693333333333,84.6666666666667,156.333333333333,0.666666666666667,0,3.59930781666684,3
"8692",2015-05-27 08:00:00,39.2,68,30.0446666666667,79,155.333333333333,2.33333333333333,0,4.91183266158307,3
"8702",2015-05-27 09:00:00,42.425,68.975,30.0205,77,156.25,1,0,5.57970410544516,3
"8713",2015-05-27 10:00:00,44.6,73.925,30.03075,65.75,155.75,1.5,0,9.86624813930246,3
"8722",2015-05-27 11:00:00,49.125,77.35,30.02775,59,156.5,2.75,0,13.1447072653802,3
"8732",2015-05-27 12:00:00,52.625,79.875,30.02025,56.25,156.5,3,0,15.249972246163,3
"8742",2015-05-27 13:00:00,50.575,81.4,30.02075,57.75,154.5,2.5,0,15.4694154842314,3
"8752",2015-05-27 14:00:00,45.45,81.6,30.02225,54.25,156,2.5,0,16.8676726547255,3
"8762",2015-05-27 15:00:00,47.4,82.275,30.0255,50.25,157,2.5,0,18.7450882904392,3
"8772",2015-05-27 16:00:00,50.825,82.25,30.027,48,155.5,2,0,19.5663271219508,3
"8782",2015-05-27 17:00:00,55.675,82.45,30.0205,45,154.5,3,0,20.8301776879312,3
"8792",2015-05-27 18:00:00,54.475,81.7,30.02525,46,153.75,3,0,19.9701810646966,3
"8802",2015-05-27 19:00:00,48.675,79.6,30.03975,50.75,155.5,1.5,0,17.0370077785668,3
"8812",2015-05-27 20:00:00,44.15,76,30.047,57,155.5,0.75,0,13.189653411101,3
"8821",2015-05-27 21:00:00,38.85,73.7,30.06125,61,155,0,0,11.0763917417104,3
"8831",2015-05-27 22:00:00,34.6,71.675,30.0745,66,155,0,0,9.02489774035872,3
"8842",2015-05-27 23:00:00,26.75,69.35,30.08825,71.5,155,0,0,6.98307868333505,3
"8852",2015-05-28 00:00:00,20.725,68.05,30.10725,75.5,155,0,0,5.74762332604198,3
"8862",2015-05-28 01:00:00,17.375,66.575,30.115,79.75,155,0,0,4.51187059405522,3
"8872",2015-05-28 02:00:00,12.05,64.925,30.10875,83.5,155,0,0,3.47324671049789,3
"8882",2015-05-28 03:00:00,3.675,63.775,30.104,87.5,155,0,0,2.52524801333678,3
"8892",2015-05-28 04:00:00,6.725,63.8,30.091,88,155,0,0,2.42842686017594,3
"8902",2015-05-28 05:00:00,14.1666666666667,64.7,30.0963333333333,86,155,0,0,2.92087584198316,3
"8913",2015-05-28 07:00:00,18.825,68.95,30.12575,77.75,158,0,0,5.41984907507944,3
"8922",2015-05-28 08:00:00,24.1,72.8,30.11925,72.75,159.5,0.25,0,7.51104476506124,3
"8932",2015-05-28 09:00:00,32.2,75.8333333333333,30.1093333333333,70,146,1,0.0166666666666667,9.13908110121072,3
"8942",2015-05-28 10:00:00,37.1,78.625,30.1005,73.75,137.5,1.5,0.05,8.77917229131054,3
"8952",2015-05-28 11:00:00,38.075,80.475,30.105,71.5,116.75,2.75,0.05,10.1311864656175,3
"8962",2015-05-28 12:00:00,39.5,82.35,30.1045,67.25,148,2.75,0.05,12.3750386908356,3
"8972",2015-05-28 13:00:00,40.9,83.05,30.0815,62.75,128.25,2.5,0.05,14.3800175326228,3
"8982",2015-05-28 14:00:00,41.3,83.6,30.05925,59.75,146,3.5,0.05,15.8928172107834,3
"8992",2015-05-28 15:00:00,43.275,80.5,30.058,65,136.25,2.25,0.05,12.4452968354701,3
"9002",2015-05-28 16:00:00,43.55,83.375,30.03125,63.5,110,1.5,0.05,14.244415093044,3
"9013",2015-05-28 17:00:00,38.25,82.625,30.0135,61.25,100.75,2.5,0.05,14.766430123115,3
"9022",2015-05-28 18:00:00,37.45,82.5,30.00575,62,138.25,3.25,0.05,14.4180106538589,3
"9032",2015-05-28 19:00:00,37.525,80.15,30.0105,63.5,121.5,3,0.05,12.8308330129592,3
"9042",2015-05-28 20:00:00,31.375,77.5,30.0105,68,128.75,1.75,0.05,10.3288192332671,3
"905",2015-05-28 21:00:00,29.125,75.475,30.009,72.25,134,2.25,0.05,8.3645825119469,3
"9061",2015-05-28 22:00:00,29.35,73.775,30.01475,75,132.25,1.5,0.05,7.11961354996993,3
"9071",2015-05-28 23:00:00,26,72.825,30.00725,77.75,125.5,2.25,0.05,6.13489536144111,3
"9082",2015-05-29 00:00:00,29.45,72.25,30.01175,80,135.5,2.25,0,5.40836818302653,3
"9092",2015-05-29 01:00:00,25.925,71.475,30.003,82.5,124.25,2.25,0,4.60895196055592,3
"9102",2015-05-29 02:00:00,23.375,71.25,29.97725,83.25,130.5,1.75,0,4.37793648404459,3
"9113",2015-05-29 03:00:00,22.775,70.9,29.96125,84,128,1.5,0,4.13224334791721,3
"9122",2015-05-29 04:00:00,24.55,70.3,29.9565,86.5,130,2,0,3.41744562949524,3
"9131",2015-05-29 05:00:00,22.4,68.9,29.963,87,131,2,0,3.13600766069229,3
"9141",2015-05-29 07:00:00,13.625,70.9,30.002,88.5,131.75,2,0,2.97686654288518,3
"9152",2015-05-29 08:00:00,20.35,74.15,30.009,83,143,2.75,0,4.91996608185688,3
"9162",2015-05-29 09:00:00,26.15,76.125,30.013,77.5,205.25,2,0,6.93504080232227,3
"9172",2015-05-29 10:00:00,30.25,80.05,30.01225,71.75,150.75,2,0,9.91627122553744,3
"9182",2015-05-29 11:00:00,35.425,82.45,30.00125,66.75,142.75,2.5,0,12.5934963517575,3
"9192",2015-05-29 12:00:00,36.175,79.05,29.99225,72,179.5,2.25,0.0525,10.0522165307873,3
"9202",2015-05-29 13:00:00,28.425,72.875,29.9875,93.75,249.5,1,0.23,1.72253759330475,3
"9213",2015-05-29 14:00:00,31.375,75.25,29.97475,92.25,145,1,0.23,2.35303669143254,3
"9222",2015-05-29 15:00:00,35.6,82.075,29.951,67.25,258.25,2.5,0.23,12.2698278013376,3
"9232",2015-05-29 16:00:00,31.725,80.375,29.94,69,263,2,0.23,11.0018654287503,3
"9242",2015-05-29 17:00:00,28.025,78.75,29.92225,78.25,120.25,1.5,0.23,7.31895462007472,3
"9252",2015-05-29 18:00:00,23.875,75.975,29.94175,83.75,140.5,2.5,0.23,4.981368552845,3
"9262",2015-05-29 19:00:00,22.375,74.775,29.94775,85.25,138.75,1.75,0.23,4.34216215038347,3
"9272",2015-05-29 20:00:00,19.85,73.65,29.949,88,171.75,0.5,0.23,3.40272447628402,3
"9282",2015-05-29 21:00:00,14.35,72.775,29.9575,88.75,136.25,1,0.23,3.09453928097279,3
"9291",2015-05-29 22:00:00,24.175,71.225,29.9615,87,131.75,2,0.23,3.39359817217547,3
"9301",2015-05-29 23:00:00,24.9,70.775,29.9585,87.25,167.25,0.75,0.23,3.28177039713544,3
"9312",2015-05-30 00:00:00,23.775,69.475,29.94475,90.5,288,0,0,2.34086184929668,3
"9322",2015-05-30 01:00:00,20.95,69.45,29.9315,91.75,165.5,0.75,0,2.02914722156255,3
"9332",2015-05-30 02:00:00,26.9,69.55,29.93275,92,251.5,1,0,1.97331013831148,3
"9342",2015-05-30 03:00:00,21.125,69.575,29.91425,92.75,286,0.25,0.0475,1.79227278664235,3
"9352",2015-05-30 04:00:00,20.675,68.575,29.91625,94.25,176.25,0,0.1525,1.37258761726964,3
"9362",2015-05-30 05:00:00,20.6,66.9,29.921,94,208,0,0.2,1.35114467431022,3
"9372",2015-05-30 07:00:00,18.825,68.075,29.91575,96,160.25,0,0.2075,0.937990931706917,3
"9382",2015-05-30 08:00:00,15.475,69.05,29.9255,96,144,0,0.21,0.970027793610904,3
"9392",2015-05-30 09:00:00,18.825,70.8,29.932,92.25,184.75,0,0.21,2.00479009387883,3
"9402",2015-05-30 10:00:00,22.275,71.5,29.92725,88.5,251.25,0,0.225,3.03394632014015,3
"9412",2015-05-30 11:00:00,27.375,72.225,29.91975,87.5,282,1,0.24,3.39230735660371,3
"9422",2015-05-30 12:00:00,31.325,73.075,29.91475,85,282.75,2,0.245,4.1723962296387,3
"9432",2015-05-30 13:00:00,30.75,71.05,29.896,87,312.5,3.75,0.25,3.3768858243674,3
"9442",2015-05-30 14:00:00,34.95,69.3,29.9015,88.5,292,3,0.2675,2.82077817745562,3
"9452",2015-05-30 15:00:00,34.25,70.475,29.886,91.25,315.75,3,0.3375,2.23516499285681,3
"9462",2015-05-30 16:00:00,34.575,71.925,29.891,85.75,309.75,3.5,0.34,3.81145764029186,3
"9472",2015-05-30 17:00:00,30.725,72.125,29.894,84,299.5,2.75,0.34,4.30912739980754,3
"9482",2015-05-30 18:00:00,34.85,72.05,29.89825,84,293.5,3.25,0.34,4.30326710505528,3
"9492",2015-05-30 19:00:00,26.2,69.525,29.91975,88.25,217.5,4.25,0.34,2.90281990607032,3
"9502",2015-05-30 20:00:00,19.35,68.3,29.9375,88.25,329,3.5,0.34,2.77636023524093,3
"9512",2015-05-30 21:00:00,16.925,66.525,29.9595,91.25,295,3.5,0.34,1.9521977561994,3
"9521",2015-05-30 22:00:00,13.225,65.125,29.99275,94.25,300,3,0.3575,1.21743645959713,3
"9531",2015-05-30 23:00:00,9.175,62.35,30.01,94,305.25,3.5,0.3725,1.15359523032339,3
"9542",2015-05-31 00:00:00,19.875,59.075,30.01675,93.5,235,3.75,0,1.1106220795586,3
"9552",2015-05-31 01:00:00,20.475,57.975,30.0205,93,311.25,2.5,0,1.15108471199673,3
"9562",2015-05-31 02:00:00,19.325,56.975,30.02275,92,234,2.5,0,1.26966942779847,3
"9572",2015-05-31 03:00:00,16.775,56.025,30.02575,94,277.75,2.75,0,0.919622117572586,3
"9581",2015-05-31 04:00:00,18.1,55,30.033,93,161.5,3,0,1.03365616670316,3
"9591",2015-05-31 07:00:00,16.2,53.8,30.0856666666667,87.6666666666667,188,2,0,1.7436285659087,3
"9601",2015-05-31 08:00:00,15.375,54.45,30.094,86.25,289.75,2,0,1.99050613880398,3
"9611",2015-05-31 09:00:00,14.85,55.4,30.10825,85,153.75,2.25,0,2.24739860226394,3
"9621",2015-05-31 10:00:00,12.9,55.8,30.1165,84.5,300.75,1.75,0,2.35652051871233,3
"9631",2015-05-31 11:00:00,15,56.675,30.1135,82.75,102.25,2.25,0,2.71055911617693,3
"9641",2015-05-31 12:00:00,15.975,57.825,30.1125,80.75,228.5,1.75,0,3.14842178002135,3
"9651",2015-05-31 13:00:00,18.4,58.4,30.1135,79.25,234.75,2,0,3.46377620898684,3
"9661",2015-05-31 14:00:00,21.625,59.125,30.10225,78.25,288.25,2.25,0,3.727343752156,3
"9671",2015-05-31 15:00:00,21.9,59.175,30.093,78.75,135.5,1.75,0,3.64805670091246,3
"9681",2015-05-31 16:00:00,21.675,58.75,30.083,80.25,250.25,2,0,3.34011474346581,3
"9691",2015-05-31 17:00:00,21.375,58.075,30.07875,81.25,296.5,2.5,0,3.09448560976201,3
"9701",2015-05-31 18:00:00,19.2,57.9,30.08725,82,313.75,1.75,0,2.95180385490849,3
"9712",2015-05-31 19:00:00,18.225,57.65,30.09725,83.5,301.75,1.25,0,2.68173140124418,3
"9721",2015-05-31 20:00:00,16.625,57.75,30.1015,83.5,287.5,1.5,0,2.69141054117006,3
"9731",2015-05-31 21:00:00,16.05,57.75,30.11525,84.75,173,0.75,0,2.4876004672924,3
"9741",2015-05-31 22:00:00,20.875,57.5,30.11425,84.75,268.25,1.25,0,2.4650939580481,3
"975",2015-05-31 23:00:00,20.575,57.425,30.10525,85.75,254,1,0,2.29734092377576,3
"976",2015-06-01 00:00:00,22.2,57.275,30.1055,86.25,223.25,1.25,0,2.20478912015531,3
"977",2015-06-01 01:00:00,20.575,56.95,30.088,87.25,256.25,0.25,0,2.02092230696891,3
"9781",2015-06-01 02:00:00,20.95,56.95,30.0915,87.25,311.75,1,0,2.02059060258367,3
"9791",2015-06-01 03:00:00,20.05,56.8,30.091,88,164.5,1.5,0,1.8913918476962,3
"9801",2015-06-01 07:00:00,12.9,55.7,30.1265,95,290.5,1,0,0.757317103855524,3
"9812",2015-06-01 08:00:00,12.075,55.975,30.129,95.25,294.25,1.5,0,0.726925791132102,3
"9821",2015-06-01 09:00:00,11.2,57.025,30.13025,93.5,225.5,1.25,0,1.03484650354701,3
"983",2015-06-01 10:00:00,13.5,58.95,30.1305,90.25,314,1.5,0,1.66828315026933,3
"984",2015-06-01 11:00:00,14.7,60.4,30.13,86,285,2,0,2.51041885189175,3
"9851",2015-06-01 14:00:00,21.7,63,30.113,79,322,2,0,4.12807234170639,3
"9861",2015-06-01 15:00:00,23.25,63.525,30.10275,78.25,296.25,1.75,0,4.35510132751475,3
"9871",2015-06-01 16:00:00,29.9,64.9,30.096,76,224.75,1.5,0,5.04467495478675,3
"9881",2015-06-01 17:00:00,33.325,63.95,30.09625,77.25,302,1.5,0,4.62668421044409,3
"9891",2015-06-01 18:00:00,32.8,63.9,30.0955,77.75,299.75,1.25,0,4.5145270818245,3
"9901",2015-06-01 19:00:00,33.675,63.875,30.1,78.25,290.75,1.25,0,4.40872343316799,3
"9911",2015-06-01 20:00:00,33.75,63.6,30.09925,78.75,284.5,0.75,0,4.26614998376872,3
"9921",2015-06-01 21:00:00,28.125,63.275,30.1015,79.75,287.75,0.25,0,4.01915990273365,3
"9931",2015-06-01 22:00:00,27.975,63.1,30.1085,80.25,286.5,0.5,0,3.89621319157989,3
"9941",2015-06-01 23:00:00,24.375,62.725,30.096,82,271.75,0.5,0,3.50502144556801,3
"9951",2015-06-02 00:00:00,24.475,61.5,30.08075,84.25,284.25,0,0,2.94361045435481,3
"9961",2015-06-02 01:00:00,18.425,61,30.076,88.25,332.25,0,0,2.15203425404176,3
"9971",2015-06-02 02:00:00,15.75,60.975,30.07925,88.25,132,0.5,0,2.15132303486127,3
"9981",2015-06-02 03:00:00,16.55,59.775,30.08625,90.25,138.5,0,0,1.71080702731085,3
"9991",2015-06-02 04:00:00,15.6333333333333,59.2,30.092,91,138.333333333333,0,0,1.5467056795451,3
"1000",2015-06-02 06:00:00,12.5,60.5,30.103,88,292,0,0,2.1594483175735,3
"10011",2015-06-02 07:00:00,18.5,61.1,30.10625,86.75,170.75,0.25,0,2.43776324631433,3
"10021",2015-06-02 08:00:00,27.8,62.825,30.1105,79.75,151,0,0,3.96632074511815,3
"10031",2015-06-02 09:00:00,33.8,64.275,30.11175,73.5,191.75,1.25,0,5.44990149364955,3
"10041",2015-06-02 10:00:00,38.525,66.1,30.10125,71,158.25,1.25,0,6.37957349457091,3
"10051",2015-06-02 11:00:00,40.55,68.475,30.09125,66.5,164.5,1.25,0,7.9650659498807,3
"10061",2015-06-02 12:00:00,42.5,70.9,30.07925,63,174.75,1.25,0,9.58563158677052,3
"10071",2015-06-02 13:00:00,46.375,71.575,30.0655,63.5,131.75,0.75,0,9.64028951688921,3
"10081",2015-06-02 14:00:00,46.65,72.975,30.047,61,145.75,1.25,0,10.8178233142824,3
"10091",2015-06-02 15:00:00,49.325,74.25,30.02925,60.75,143.75,1.5,0,11.3534832108954,3
"10101",2015-06-02 16:00:00,46.425,74,30.00725,62,129.5,1.5,0,10.8979358214121,3
"10111",2015-06-02 17:00:00,44.9,73.6,30.0075,61.5,139.5,1.75,0,10.9032112778499,3
"10121",2015-06-02 18:00:00,44.875,71.85,30.01025,64.5,137.25,1.25,0,9.47043911362665,3
"10131",2015-06-02 19:00:00,40.7,69.425,30.016,69.5,131.25,1,0,7.52001431276038,3
"10141",2015-06-02 20:00:00,35.75,66.375,30.018,75,138.75,0.25,0,5.53541863400283,3
"10151",2015-06-02 21:00:00,32.575,64.675,30.02025,79.25,132,1,0,4.32882411000961,3
"10161",2015-06-02 22:00:00,28.35,63.325,30.02125,82.25,125.5,1.25,0,3.5301998019519,3
"10171",2015-06-02 23:00:00,21.25,61.825,30.0255,86.25,128.25,0.5,0,2.59872132776683,3
"10181",2015-06-03 00:00:00,16.125,60.525,30.018,90,133.25,0.25,0,1.80268680180381,3
"10191",2015-06-03 01:00:00,16.025,59.65,30.0055,90.75,129.75,0.5,0,1.6150651842396,3
"10201",2015-06-03 02:00:00,22.225,59.35,29.997,89,133.75,0.5,0,1.89974968648115,3
"10211",2015-06-03 03:00:00,13.8,58.15,29.99575,89.5,132.5,0,0,1.74128761888511,3
"10221",2015-06-03 04:00:00,16.7,57.675,30.00175,92,127.5,0,0,1.30136526877727,3
"10231",2015-06-03 05:00:00,11.8,58.4,30.002,92,119,0,0,1.33566295398462,3
"10241",2015-06-03 06:00:00,14.6,60.6,30.013,88,121,1,0,2.16713294146424,3
"10251",2015-06-03 07:00:00,15.55,61.575,30.0195,86.5,119.25,1,0,2.52894192045857,3
"10261",2015-06-03 08:00:00,23.6,62.2,30.023,83,132,3,0,3.24896701961738,3
"10271",2015-06-10 10:00:00,53.25,87.55,29.831,44.5,266,2.5,0,24.7462045965664,3
"1028",2015-06-10 11:00:00,60.875,89.375,29.819,44.5,238.5,2.25,0,26.2097444498297,3
"1029",2015-06-10 12:00:00,62.025,91.825,29.80425,43.25,241.25,2.25,0,28.9417984179763,3
"1030",2015-06-10 13:00:00,62.025,93.55,29.79025,43.25,192.5,2,0,30.5172261797847,3
"1031",2015-06-10 14:00:00,59.125,94.6,29.7795,40.75,160.75,1.75,0,32.9058505715883,3
"1032",2015-06-10 15:00:00,54.625,95.225,29.76925,37,156,2,0,35.6785571809333,3
"1033",2015-06-10 16:00:00,52.375,95.15,29.76225,36.5,150.5,2,0,35.8815362229615,3
"1034",2015-06-10 17:00:00,56.35,93.9,29.75275,39.5,166.25,2.5,0,32.9052481731173,3
"1035",2015-06-10 18:00:00,53.725,92.55,29.74725,41,146,2.75,0,30.8013310436374,3
"1036",2015-06-10 19:00:00,46.7,89.55,29.74325,47,134.25,3.75,0,25.1870998016588,3
"1037",2015-06-10 20:00:00,34.1,86.375,29.749,53.5,131.25,2.5,0,19.986332209394,3
"1038",2015-06-10 21:00:00,26.1,84.425,29.75525,57.5,135,2.25,0,17.1586000239127,3
"1039",2015-06-10 22:00:00,19.925,82.675,29.7705,61,154.5,1.75,0,14.88169179043,3
"1040",2015-06-10 23:00:00,16.925,81.2,29.8015,64.25,175.5,0.5,0,13.0032584885012,3
"1041",2015-06-11 00:00:00,17.95,80.5,29.7945,65.25,133.75,1,0,12.3525350051084,3
"1042",2015-06-11 01:00:00,18.4,79.75,29.7905,66.75,132.25,0.5,0,11.5431787127685,3
"1043",2015-06-11 02:00:00,12.125,76.35,29.79975,75,133.25,0,0,7.78037994431158,3
"1044",2015-06-11 03:00:00,9.65,75.6,29.81675,77.75,211.25,0.25,0,6.73404686734779,3
"1045",2015-06-11 04:00:00,5.425,74.475,29.80625,80.75,211.75,0,0,5.61774539183981,3
"1046",2015-06-11 05:00:00,4.05,73.25,29.80875,84,172.75,0,0,4.47585847351978,3
"1047",2015-06-11 06:00:00,3.225,73.675,29.8135,84.75,165.25,0,0,4.33786833962269,3
"1048",2015-06-11 07:00:00,9.5,76.3,29.831,80.3333333333333,130.666666666667,0.333333333333333,0,6.10569631479279,3
"1049",2015-06-11 08:00:00,33.5,80.4,29.83125,70.25,126,1.5,0,10.5629552273724,3
"1050",2015-06-11 09:00:00,40.05,82.225,29.83225,66.75,143.75,1,0,12.5037159238451,3
"1051",2015-06-11 10:00:00,49.725,84.875,29.834,59.5,206.75,1.5,0,16.6304979057032,3
"1052",2015-06-11 15:00:00,55.9333333333333,91.1666666666667,29.7626666666667,46.3333333333333,215.666666666667,3.33333333333333,0,26.8139774026358,3
"1053",2015-06-11 16:00:00,53.375,91.425,29.747,45.5,198,3.5,0,27.4629432292423,3
"10541",2015-06-11 17:00:00,48.05,91.475,29.7355,45,211.5,2.75,0,27.7443069715834,3
"10551",2015-06-11 18:00:00,44.35,90.175,29.72375,48.25,154.75,2.75,0,25.0714645596271,3
"10561",2015-06-11 19:00:00,40.725,89.25,29.7195,51,148.75,2.75,0,23.0765333766625,3
"10571",2015-06-11 20:00:00,33.9,85.95,29.7305,59.5,136,2.25,0,17.1890266896868,3
"10581",2015-06-11 21:00:00,30.35,84.35,29.74725,64.75,128.25,2,0,14.1964548862227,3
"10591",2015-06-11 22:00:00,27.5,83.525,29.75775,66.75,143,2.25,0,13.0408656573269,3
"10601",2015-06-11 23:00:00,21.975,82.375,29.76475,68.75,131.5,2,0,11.8066157044651,3
"10611",2015-06-12 00:00:00,29.15,82.275,29.7625,67.75,188,2,0,12.1447109448659,3
"10621",2015-06-12 01:00:00,34,81.025,29.773,70.75,145,1.25,0,10.5867339426584,3
"10631",2015-06-12 02:00:00,30.95,79.65,29.77525,74.5,138.25,0.5,0,8.81838302688681,3
"10641",2015-06-12 03:00:00,29.675,78.775,29.76125,76.75,209.25,0.75,0,7.81351731419978,3
"10651",2015-06-12 04:00:00,30.275,78.075,29.754,79,183.75,1.25,0,6.89460168165576,3
"10661",2015-06-12 05:00:00,30.7,77.7,29.76475,80,135,1,0,6.48559046406273,3
"10671",2015-06-12 06:00:00,31.4,78.475,29.78375,79.25,186.5,1.75,0,6.90270264492839,3
"10681",2015-06-12 07:00:00,29.575,79,29.8035,79.5,160.25,1.75,0,6.9410650184865,3
"10691",2015-06-12 08:00:00,34.35,81.8,29.813,74,235.75,3,0,9.65739727802315,3
"10701",2015-06-12 09:00:00,35.5,83,29.814,72,225,3,0,10.7937944735259,3
"10711",2015-06-12 12:00:00,37.9,89.2,29.832,58,242,4,0,19.7256772047132,3
"10721",2015-06-12 13:00:00,39.875,90.275,29.81875,56.5,209.75,3.5,0,21.1350148292792,3
"10731",2015-06-12 14:00:00,38.4,90.55,29.80275,57.5,152,2.75,0,20.8332115686213,3
"10741",2015-06-12 15:00:00,39.075,91.625,29.79375,56.5,208,2.25,0,22.0498053055924,3
"10751",2015-06-12 16:00:00,38.975,88.675,29.808,59.5,198.5,3.5,0,18.711752952441,3
"10761",2015-06-12 17:00:00,31.7,85.5,29.819,62.75,209.75,2.5,0,15.55600304094,3
"10771",2015-06-12 18:00:00,33.15,83.05,29.80975,62,210.75,2,0,14.6737646330757,3
